file_path,depth,file_name,file_ext,width,height,aspect_ratio,megapixels,orientation,class,species,phash
Classes/conditionally_edible/funeral_bell/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Funeral Bell,e027d70c1f5a386b
Classes/conditionally_edible/funeral_bell/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Funeral Bell,91c56e3a91c51ed3
Classes/conditionally_edible/funeral_bell/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Funeral Bell,d1f13e0b6a66c9e0
Classes/conditionally_edible/funeral_bell/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Funeral Bell,9b9f642452c2d3cb
Classes/conditionally_edible/funeral_bell/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Funeral Bell,cea82496796993cb
Classes/conditionally_edible/macro_mushroom/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,84a37e7868e1398f
Classes/conditionally_edible/macro_mushroom/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,cc134a8f9f7c30f0
Classes/conditionally_edible/macro_mushroom/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,f9a68799667ac0c2
Classes/conditionally_edible/macro_mushroom/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,9ce2732c23b5969c
Classes/conditionally_edible/macro_mushroom/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,e89eb59614571b2a
Classes/conditionally_edible/macro_mushroom/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,839edab069da26cc
Classes/conditionally_edible/orange_grisette/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,8c929bcf61617539
Classes/conditionally_edible/orange_grisette/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,d12b88073f7d3570
Classes/conditionally_edible/orange_grisette/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,88dde3266772161d
Classes/conditionally_edible/orange_grisette/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,c6833c3c92709777
Classes/conditionally_edible/orange_grisette/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,cf3938a060d7a2cf
Classes/conditionally_edible/orange_grisette/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,c3d0297120df7727
Classes/conditionally_edible/devils_bolete/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,83ed38338ddcc263
Classes/conditionally_edible/devils_bolete/3.png,3,3,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,cba41c9b3f30b698
Classes/conditionally_edible/devils_bolete/4.png,3,4,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,8e5a28a0ea7a7b27
Classes/conditionally_edible/devils_bolete/0.png,3,0,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,9c817570cbbbb415
Classes/conditionally_edible/devils_bolete/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,d78fa190560f2be1
Classes/conditionally_edible/devils_bolete/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,f9fd8d60ba40b14c
Classes/conditionally_edible/Peltigera praetextata/20655medium.jpeg,3,20655medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,ffd1b04ac4696135
Classes/conditionally_edible/Peltigera praetextata/20740medium.jpeg,3,20740medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,e7e5d5d44a442e16
Classes/conditionally_edible/Peltigera praetextata/20580medium.jpeg,3,20580medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,fcc2c2e1cb85b585
Classes/conditionally_edible/Peltigera praetextata/20603medium.jpeg,3,20603medium,jpeg,500,281,1.7793594306049825,0.1405,landscape,conditionally_edible,Peltigera Praetextata,abce3488b6dd84a6
Classes/conditionally_edible/Peltigera praetextata/20791medium.jpg,3,20791medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,fbc46c0b3dacd428
Classes/conditionally_edible/Peltigera praetextata/20556medium.jpeg,3,20556medium,jpeg,500,338,1.4792899408284024,0.169,landscape,conditionally_edible,Peltigera Praetextata,dcd60c6c91b334e3
Classes/conditionally_edible/powdery_brittlegill/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Powdery Brittlegill,d1e51fbde651c011
Classes/conditionally_edible/powdery_brittlegill/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Powdery Brittlegill,b7e86e93ad09486a
Classes/conditionally_edible/powdery_brittlegill/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Powdery Brittlegill,8fc5301a27b3f84d
Classes/conditionally_edible/powdery_brittlegill/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Powdery Brittlegill,def2391e46f11232
Classes/conditionally_edible/powdery_brittlegill/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Powdery Brittlegill,8e9325bd83352772
Classes/conditionally_edible/powdery_brittlegill/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Powdery Brittlegill,9f3665496b631872
Classes/conditionally_edible/Amanita_fulva/Amanita_fulva14.png,3,Amanita_fulva14,png,178,283,0.6289752650176679,0.050374,portrait,conditionally_edible,Amanita Fulva,9ae9649361877396
Classes/conditionally_edible/Amanita_fulva/Amanita_fulva21.png,3,Amanita_fulva21,png,207,244,0.8483606557377049,0.050508,portrait,conditionally_edible,Amanita Fulva,db64734d9690c74a
Classes/conditionally_edible/Amanita_fulva/Amanita_fulva37.png,3,Amanita_fulva37,png,194,259,0.749034749034749,0.050246,portrait,conditionally_edible,Amanita Fulva,c3833c3d83d1728f
Classes/conditionally_edible/Amanita_fulva/Amanita_fulva44.png,3,Amanita_fulva44,png,259,194,1.3350515463917525,0.050246,landscape,conditionally_edible,Amanita Fulva,d12326e0378e7d39
Classes/conditionally_edible/Amanita_fulva/Amanita_fulva19.png,3,Amanita_fulva19,png,179,281,0.6370106761565836,0.050299,portrait,conditionally_edible,Amanita Fulva,b2925b36a9accd64
Classes/conditionally_edible/Amanita_fulva/Amanita_fulva43.png,3,Amanita_fulva43,png,188,269,0.6988847583643123,0.050572,portrait,conditionally_edible,Amanita Fulva,9c8673916c6739c6
Classes/conditionally_edible/slimy_waxcap/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Slimy Waxcap,ce8c9423377323cb
Classes/conditionally_edible/slimy_waxcap/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Slimy Waxcap,8e9939e3223279f8
Classes/conditionally_edible/slimy_waxcap/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Slimy Waxcap,83d3396c46ef1499
Classes/conditionally_edible/slimy_waxcap/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Slimy Waxcap,b3964cdc126327d3
Classes/conditionally_edible/slimy_waxcap/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Slimy Waxcap,e78cf2392cb05ab2
Classes/conditionally_edible/slimy_waxcap/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Slimy Waxcap,879db8656569b813
Classes/conditionally_edible/woolly_milkcap/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Woolly Milkcap,99c6cb6e3d3c30b0
Classes/conditionally_edible/woolly_milkcap/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Woolly Milkcap,c1943f66386e7178
Classes/conditionally_edible/woolly_milkcap/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Woolly Milkcap,81b7786698e12f93
Classes/conditionally_edible/woolly_milkcap/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Woolly Milkcap,d9d926c42cb29b65
Classes/conditionally_edible/woolly_milkcap/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Woolly Milkcap,86943ed7349ac2cd
Classes/conditionally_edible/woolly_milkcap/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Woolly Milkcap,99c3563c3ba4b495
Classes/conditionally_edible/Cladonia fimbriata/5402medium.jpg,3,5402medium,jpg,500,281,1.7793594306049825,0.1405,landscape,conditionally_edible,Cladonia Fimbriata,c1432f2f0c3757ca
Classes/conditionally_edible/Cladonia fimbriata/5303medium.jpg,3,5303medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Cladonia Fimbriata,abef3b1570434a4a
Classes/conditionally_edible/Cladonia fimbriata/5330medium.jpg,3,5330medium,jpg,281,500,0.562,0.1405,portrait,conditionally_edible,Cladonia Fimbriata,c01843e4f5e38fbc
Classes/conditionally_edible/Cladonia fimbriata/5150medium.jpg,3,5150medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Cladonia Fimbriata,a13b796c74949c87
Classes/conditionally_edible/Cladonia fimbriata/5353medium.jpeg,3,5353medium,jpeg,281,500,0.562,0.1405,portrait,conditionally_edible,Cladonia Fimbriata,bc9a924e03aaee39
Classes/conditionally_edible/Cladonia fimbriata/5234medium.jpg,3,5234medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Cladonia Fimbriata,c99649b5da2845f6
Classes/conditionally_edible/dog_stinkhorn/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Dog Stinkhorn,8cf3535cb63d302c
Classes/conditionally_edible/dog_stinkhorn/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Dog Stinkhorn,a5554aa69ec53a2b
Classes/conditionally_edible/dog_stinkhorn/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Dog Stinkhorn,ccf13331e8c1a58f
Classes/conditionally_edible/dog_stinkhorn/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Dog Stinkhorn,9939621277fc7306
Classes/conditionally_edible/dog_stinkhorn/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Dog Stinkhorn,89afa6d5554b494c
Classes/conditionally_edible/dog_stinkhorn/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Dog Stinkhorn,88336c2dd35574dc
Classes/conditionally_edible/Fomitopsis pinicola/19765medium.jpeg,3,19765medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Fomitopsis Pinicola,8b45aab4b5e34738
Classes/conditionally_edible/Fomitopsis pinicola/20253medium.jpg,3,20253medium,jpg,500,492,1.016260162601626,0.246,landscape,conditionally_edible,Fomitopsis Pinicola,870b7127af72a459
Classes/conditionally_edible/Fomitopsis pinicola/23822medium.jpg,3,23822medium,jpg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Fomitopsis Pinicola,fe9f876b94358880
Classes/conditionally_edible/Fomitopsis pinicola/21915medium.jpg,3,21915medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomitopsis Pinicola,e39c2e94310bdb74
Classes/conditionally_edible/Fomitopsis pinicola/22190medium.jpeg,3,22190medium,jpeg,500,281,1.7793594306049825,0.1405,landscape,conditionally_edible,Fomitopsis Pinicola,fac451fab0238e66
Classes/conditionally_edible/Fomitopsis pinicola/18834medium.jpg,3,18834medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Fomitopsis Pinicola,dac09a9aab321e2f
Classes/conditionally_edible/giant_funnel/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Giant Funnel,c1e83e2d789634f2
Classes/conditionally_edible/giant_funnel/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Giant Funnel,94c07e1de1708fcb
Classes/conditionally_edible/giant_funnel/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Giant Funnel,cc213ec6b13cce71
Classes/conditionally_edible/giant_funnel/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Giant Funnel,8e41314c8b777cb9
Classes/conditionally_edible/giant_funnel/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Giant Funnel,c8993db2f324716c
Classes/conditionally_edible/giant_funnel/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Giant Funnel,c7983ae168a7783c
Classes/conditionally_edible/Cetraria islandica/4184medium.jpeg,3,4184medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Cetraria Islandica,97cc722f5e6c2522
Classes/conditionally_edible/Cetraria islandica/4028medium.jpg,3,4028medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Cetraria Islandica,fcc2ca97464d27c1
Classes/conditionally_edible/Cetraria islandica/4094medium.jpeg,3,4094medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Cetraria Islandica,99aa162ed35e9742
Classes/conditionally_edible/Cetraria islandica/4070medium.jpeg,3,4070medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Cetraria Islandica,9da466d9cccec494
Classes/conditionally_edible/Cetraria islandica/4037medium.jpeg,3,4037medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Cetraria Islandica,fe30f1d6bd000799
Classes/conditionally_edible/Cetraria islandica/4272medium.jpg,3,4272medium,jpg,334,500,0.668,0.167,portrait,conditionally_edible,Cetraria Islandica,90833decc337f1e0
Classes/conditionally_edible/Hypogymnia physodes/28032medium.jpeg,3,28032medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Hypogymnia Physodes,83a549c77afc41cc
Classes/conditionally_edible/Hypogymnia physodes/26865medium.jpeg,3,26865medium,jpeg,500,372,1.3440860215053765,0.186,landscape,conditionally_edible,Hypogymnia Physodes,f283a1e4b67d9614
Classes/conditionally_edible/Hypogymnia physodes/28005medium.jpeg,3,28005medium,jpeg,500,362,1.3812154696132597,0.181,landscape,conditionally_edible,Hypogymnia Physodes,b08f19e6902fd627
Classes/conditionally_edible/Hypogymnia physodes/27861medium.jpg,3,27861medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Hypogymnia Physodes,c721286fade5934a
Classes/conditionally_edible/Hypogymnia physodes/27062medium.jpeg,3,27062medium,jpeg,500,461,1.084598698481562,0.2305,landscape,conditionally_edible,Hypogymnia Physodes,d05f6b352e8447a3
Classes/conditionally_edible/Hypogymnia physodes/26728medium.jpg,3,26728medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Hypogymnia Physodes,d5354ce470898df9
Classes/conditionally_edible/Chlorociboria aeruginascens/4475medium.jpeg,3,4475medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Chlorociboria Aeruginascens,b680f621b621f9b5
Classes/conditionally_edible/Chlorociboria aeruginascens/4571medium.jpeg,3,4571medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Chlorociboria Aeruginascens,c6cb78c83b96839c
Classes/conditionally_edible/Chlorociboria aeruginascens/4685medium.jpeg,3,4685medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Chlorociboria Aeruginascens,fcf1e230c405f7c4
Classes/conditionally_edible/Chlorociboria aeruginascens/4658medium.jpg,3,4658medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Chlorociboria Aeruginascens,c6b9067d861c69d6
Classes/conditionally_edible/Chlorociboria aeruginascens/4529medium.jpg,3,4529medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Chlorociboria Aeruginascens,bafe8fc2d4288952
Classes/conditionally_edible/Chlorociboria aeruginascens/4615medium.jpg,3,4615medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Chlorociboria Aeruginascens,d3956ca9618566a7
Classes/conditionally_edible/shaggy_parasol/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Shaggy Parasol,a4c83babceb4b2c2
Classes/conditionally_edible/shaggy_parasol/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Shaggy Parasol,8fd6396c66386561
Classes/conditionally_edible/shaggy_parasol/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Shaggy Parasol,90a32f2d367c7147
Classes/conditionally_edible/shaggy_parasol/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Shaggy Parasol,c8a5277a3f85b88a
Classes/conditionally_edible/shaggy_parasol/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Shaggy Parasol,a5c25a3d159fc6c2
Classes/conditionally_edible/shaggy_parasol/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Shaggy Parasol,d8e3370d76664782
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva54.png,3,Lepista_saeva54,png,265,190,1.394736842105263,0.05035,landscape,conditionally_edible,Lepista Saeva,9d9eea68f26ec104
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva42.png,3,Lepista_saeva42,png,280,180,1.5555555555555556,0.0504,landscape,conditionally_edible,Lepista Saeva,b0c84f83ce9c7c9c
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva51.png,3,Lepista_saeva51,png,225,225,1.0,0.050625,square,conditionally_edible,Lepista Saeva,c25b3d66c21b4dc6
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva8.png,3,Lepista_saeva8,png,100,100,1.0,0.01,square,conditionally_edible,Lepista Saeva,8f3ce0e3f40c1ef0
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva6.png,3,Lepista_saeva6,png,100,100,1.0,0.01,square,conditionally_edible,Lepista Saeva,b6a1c21d4d4de1da
Classes/conditionally_edible/Lepista_saeva/Lepista_saeva26.png,3,Lepista_saeva26,png,271,186,1.456989247311828,0.050406,landscape,conditionally_edible,Lepista Saeva,918e6ee47930b71a
Classes/conditionally_edible/Evernia mesomorpha/9602medium.jpg,3,9602medium,jpg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Evernia Mesomorpha,8e98a16b52f6b919
Classes/conditionally_edible/Evernia mesomorpha/9350medium.jpeg,3,9350medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Evernia Mesomorpha,d3d623137a46171d
Classes/conditionally_edible/Evernia mesomorpha/9463medium.jpg,3,9463medium,jpg,373,500,0.746,0.1865,portrait,conditionally_edible,Evernia Mesomorpha,bbb9b94144c6f684
Classes/conditionally_edible/Evernia mesomorpha/9697medium.jpg,3,9697medium,jpg,281,500,0.562,0.1405,portrait,conditionally_edible,Evernia Mesomorpha,df0bd5707121b534
Classes/conditionally_edible/Evernia mesomorpha/9446medium.jpg,3,9446medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Evernia Mesomorpha,96927ab843a4df43
Classes/conditionally_edible/Evernia mesomorpha/9361medium.jpeg,3,9361medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Evernia Mesomorpha,9c0ff2257173a68c
Classes/conditionally_edible/jubilee_waxcap/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Jubilee Waxcap,a4c5133a6c6ce6e3
Classes/conditionally_edible/jubilee_waxcap/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Jubilee Waxcap,c2d32e203fed16b4
Classes/conditionally_edible/jubilee_waxcap/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Jubilee Waxcap,91c65f6b6c217835
Classes/conditionally_edible/jubilee_waxcap/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Jubilee Waxcap,91cb0aa97f747434
Classes/conditionally_edible/jubilee_waxcap/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Jubilee Waxcap,bf8942b1634e8bca
Classes/conditionally_edible/jubilee_waxcap/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Jubilee Waxcap,cedf343c838286bc
Classes/conditionally_edible/Suillus luteus/28395medium.jpg,3,28395medium,jpg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Suillus Luteus,899c366588bc3eec
Classes/conditionally_edible/Suillus luteus/28499medium.jpg,3,28499medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Suillus Luteus,9ed4c04b7133e94d
Classes/edible/Suillus_luteus/Suillus_luteus23.png,3,Suillus_luteus23,png,275,183,1.5027322404371584,0.050325,landscape,conditionally_edible,Suillus Luteus,90c91b366d197676
Classes/conditionally_edible/Suillus luteus/28535medium.jpg,3,28535medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Suillus Luteus,90cf3f3d650ba2b0
Classes/conditionally_edible/Suillus luteus/28647medium.jpeg,3,28647medium,jpeg,500,225,2.2222222222222223,0.1125,landscape,conditionally_edible,Suillus Luteus,c2e169b60578e1ed
Classes/conditionally_edible/Suillus luteus/28384medium.jpeg,3,28384medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Suillus Luteus,bad2ce7113ca3097
Classes/conditionally_edible/orange_birch_bolete/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Birch Bolete,b2e0859e1fc658d9
Classes/conditionally_edible/orange_birch_bolete/3.png,3,3,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Birch Bolete,db842b6968e1b535
Classes/conditionally_edible/orange_birch_bolete/4.png,3,4,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Birch Bolete,92c984b56675f634
Classes/conditionally_edible/orange_birch_bolete/0.png,3,0,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Birch Bolete,d9859b6828bdf560
Classes/conditionally_edible/orange_birch_bolete/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Birch Bolete,f8c4d2c84e3f7861
Classes/conditionally_edible/orange_birch_bolete/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Birch Bolete,d4cb6f2534e43634
Classes/conditionally_edible/yellow_swamp_brittlegill/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Yellow Swamp Brittlegill,87a33a9e61398771
Classes/conditionally_edible/yellow_swamp_brittlegill/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Yellow Swamp Brittlegill,c2c06f3f93e4b0d2
Classes/conditionally_edible/yellow_swamp_brittlegill/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Yellow Swamp Brittlegill,99c29b792e356465
Classes/conditionally_edible/yellow_swamp_brittlegill/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Yellow Swamp Brittlegill,99a4b47b5b026b63
Classes/conditionally_edible/yellow_swamp_brittlegill/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Yellow Swamp Brittlegill,c0f412805ed27ddf
Classes/conditionally_edible/yellow_swamp_brittlegill/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Yellow Swamp Brittlegill,99a6c199ee892d2d
Classes/conditionally_edible/splendid_waxcap/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Splendid Waxcap,bf85d23c8130db69
Classes/conditionally_edible/splendid_waxcap/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Splendid Waxcap,fcf9636e44919415
Classes/conditionally_edible/splendid_waxcap/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Splendid Waxcap,95e2486c66f43d33
Classes/conditionally_edible/splendid_waxcap/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Splendid Waxcap,ec8ed08b39617770
Classes/conditionally_edible/splendid_waxcap/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Splendid Waxcap,99d2e32d76262c72
Classes/conditionally_edible/splendid_waxcap/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Splendid Waxcap,b096cb3444b6d6b6
Classes/conditionally_edible/root_rot/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Root Rot,94e9abb290ad6a78
Classes/conditionally_edible/root_rot/3.png,3,3,png,512,512,1.0,0.262144,square,conditionally_edible,Root Rot,b355626289496d6f
Classes/conditionally_edible/root_rot/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Root Rot,8a8169c23df55676
Classes/conditionally_edible/root_rot/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Root Rot,d66c29b16998e663
Classes/conditionally_edible/root_rot/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Root Rot,ddbc6368620a6e1e
Classes/conditionally_edible/root_rot/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Root Rot,8ab8c1f5d852333e
Classes/conditionally_edible/Ganoderma applanatum/24404medium.jpeg,3,24404medium,jpeg,500,281,1.7793594306049825,0.1405,landscape,conditionally_edible,Ganoderma Applanatum,97463c389ab079da
Classes/conditionally_edible/Ganoderma applanatum/24459medium.jpg,3,24459medium,jpg,500,500,1.0,0.25,square,conditionally_edible,Ganoderma Applanatum,b6313988cd6ad695
Classes/conditionally_edible/Ganoderma applanatum/24222medium.jpeg,3,24222medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Ganoderma Applanatum,82ce3fb0c22e3793
Classes/conditionally_edible/Ganoderma applanatum/24707medium.jpeg,3,24707medium,jpeg,376,500,0.752,0.188,portrait,conditionally_edible,Ganoderma Applanatum,8a2a3d6d206f7b34
Classes/conditionally_edible/Ganoderma applanatum/23998medium.jpeg,3,23998medium,jpeg,500,374,1.3368983957219251,0.187,landscape,conditionally_edible,Ganoderma Applanatum,eae0e2b9b525928e
