file_path,depth,file_name,file_ext,width,height,aspect_ratio,megapixels,orientation,class,species,phash
Classes/conditionally_edible/macro_mushroom/10.png,3,10,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,9290796d47747656
Classes/conditionally_edible/macro_mushroom/4.png,3,4,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,b1df86983a696127
Classes/conditionally_edible/macro_mushroom/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,839edab069da26cc
Classes/conditionally_edible/macro_mushroom/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,84a37e7868e1398f
Classes/conditionally_edible/macro_mushroom/6.png,3,6,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,9a9e186961656767
Classes/conditionally_edible/macro_mushroom/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,cc134a8f9f7c30f0
Classes/conditionally_edible/macro_mushroom/3.png,3,3,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,c38d3c72707de360
Classes/conditionally_edible/macro_mushroom/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,9ce2732c23b5969c
Classes/conditionally_edible/macro_mushroom/0.png,3,0,png,512,512,1.0,0.262144,square,conditionally_edible,Macro Mushroom,cdc3333c343364cd
Classes/conditionally_edible/orange_grisette/8.png,3,8,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,88dde3266772161d
Classes/conditionally_edible/orange_grisette/9.png,3,9,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,df4f2b2f25343032
Classes/conditionally_edible/orange_grisette/14.png,3,14,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,dace6360253d89c7
Classes/conditionally_edible/orange_grisette/12.png,3,12,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,dd9688787027378e
Classes/conditionally_edible/orange_grisette/13.png,3,13,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,c5c93e1fa03077c3
Classes/conditionally_edible/orange_grisette/11.png,3,11,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,cf3938a060d7a2cf
Classes/conditionally_edible/orange_grisette/10.png,3,10,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,9349341b6976e68e
Classes/conditionally_edible/orange_grisette/4.png,3,4,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,99d2e6252e7d311c
Classes/conditionally_edible/orange_grisette/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,c3d0297120df7727
Classes/conditionally_edible/orange_grisette/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,8c929bcf61617539
Classes/conditionally_edible/orange_grisette/6.png,3,6,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,93d0394b64f6e296
Classes/conditionally_edible/orange_grisette/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,d12b88073f7d3570
Classes/conditionally_edible/orange_grisette/3.png,3,3,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,9d8cb6712383cf46
Classes/conditionally_edible/orange_grisette/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,c6833c3c92709777
Classes/conditionally_edible/orange_grisette/0.png,3,0,png,512,512,1.0,0.262144,square,conditionally_edible,Orange Grisette,d9dba6317425a2c9
Classes/conditionally_edible/devils_bolete/4.png,3,4,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,8e5a28a0ea7a7b27
Classes/conditionally_edible/devils_bolete/5.png,3,5,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,83ed38338ddcc263
Classes/conditionally_edible/devils_bolete/7.png,3,7,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,d78fa190560f2be1
Classes/conditionally_edible/devils_bolete/6.png,3,6,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,95d6da282fa4d878
Classes/conditionally_edible/devils_bolete/2.png,3,2,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,f9fd8d60ba40b14c
Classes/conditionally_edible/devils_bolete/3.png,3,3,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,cba41c9b3f30b698
Classes/conditionally_edible/devils_bolete/1.png,3,1,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,8ac2ca0b3fdcd4f0
Classes/conditionally_edible/devils_bolete/0.png,3,0,png,512,512,1.0,0.262144,square,conditionally_edible,Devils Bolete,9c817570cbbbb415
Classes/conditionally_edible/Peltigera praetextata/20590medium.jpg,3,20590medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,b59ffe5f1c088380
Classes/conditionally_edible/Peltigera praetextata/20559medium.jpg,3,20559medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,c47b2b74f192891e
Classes/conditionally_edible/Peltigera praetextata/20594medium.jpeg,3,20594medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,d79628df63c9302c
Classes/conditionally_edible/Peltigera praetextata/20635medium.jpeg,3,20635medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,980a643376c39bf6
Classes/conditionally_edible/Peltigera praetextata/20602medium.jpeg,3,20602medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,e28cc63cf4798663
Classes/conditionally_edible/Peltigera praetextata/20721medium.jpeg,3,20721medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,ea6810733d4d8fcc
Classes/conditionally_edible/Peltigera praetextata/20584medium.jpg,3,20584medium,jpg,281,500,0.562,0.1405,portrait,conditionally_edible,Peltigera Praetextata,b3f4378760d44ac3
Classes/conditionally_edible/Peltigera praetextata/20657medium.jpeg,3,20657medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,d4dc41a00ab76bf5
Classes/conditionally_edible/Peltigera praetextata/20660medium.jpeg,3,20660medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,8adccb846f887995
Classes/conditionally_edible/Peltigera praetextata/20774medium.jpeg,3,20774medium,jpeg,500,500,1.0,0.25,square,conditionally_edible,Peltigera Praetextata,bda4293d74fc62c0
Classes/conditionally_edible/Peltigera praetextata/20797medium.jpeg,3,20797medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,ce8e30a4cb4b9d4e
Classes/conditionally_edible/Peltigera praetextata/20825medium.jpeg,3,20825medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,bd86320d663b5ec2
Classes/conditionally_edible/Peltigera praetextata/20588medium.jpeg,3,20588medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,cb8a2f24b3dd131c
Classes/conditionally_edible/Peltigera praetextata/20672medium.jpg,3,20672medium,jpg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Peltigera Praetextata,fcb49857e3702354
Classes/conditionally_edible/Peltigera praetextata/20577medium.jpeg,3,20577medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Peltigera Praetextata,f7c4022d3678b2d3
Classes/conditionally_edible/Peltigera praetextata/20734medium.jpg,3,20734medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,d59189a3b58db951
Classes/conditionally_edible/Peltigera praetextata/20819medium.jpg,3,20819medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,c1b11a323d8fe59a
Classes/conditionally_edible/Peltigera praetextata/20629medium.jpeg,3,20629medium,jpeg,500,385,1.2987012987012987,0.1925,landscape,conditionally_edible,Peltigera Praetextata,8b6579ccd3e054b2
Classes/conditionally_edible/Peltigera praetextata/20787medium.jpg,3,20787medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,dafe313d0cc298d8
Classes/conditionally_edible/Peltigera praetextata/20578medium.jpg,3,20578medium,jpg,376,500,0.752,0.188,portrait,conditionally_edible,Peltigera Praetextata,e55b5d2506c323ce
Classes/conditionally_edible/Peltigera praetextata/20768medium.jpeg,3,20768medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,d6c63b3c3829c9ac
Classes/conditionally_edible/Peltigera praetextata/20718medium.jpg,3,20718medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,a1b6d387d9c82f48
Classes/conditionally_edible/Peltigera praetextata/20697medium.jpg,3,20697medium,jpg,500,335,1.492537313432836,0.1675,landscape,conditionally_edible,Peltigera Praetextata,879e960edc63e494
Classes/conditionally_edible/Peltigera praetextata/20638medium.jpeg,3,20638medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,f0e1c2ce253f1c59
Classes/conditionally_edible/Peltigera praetextata/20624medium.jpg,3,20624medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,b4cbd2b7ad1a0c2c
Classes/conditionally_edible/Peltigera praetextata/20566medium.jpeg,3,20566medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Peltigera Praetextata,e0365612f13d8af9
Classes/conditionally_edible/Peltigera praetextata/20589medium.jpg,3,20589medium,jpg,500,426,1.1737089201877935,0.213,landscape,conditionally_edible,Peltigera Praetextata,f2c6b4819ac46dd6
Classes/conditionally_edible/Peltigera praetextata/20599medium.jpeg,3,20599medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,d0602d3e359fcb25
Classes/conditionally_edible/Peltigera praetextata/20630medium.jpg,3,20630medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,f89287507a29bda3
Classes/conditionally_edible/Peltigera praetextata/20803medium.jpeg,3,20803medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,8aef641495ad38bc
Classes/conditionally_edible/Peltigera praetextata/20683medium.jpg,3,20683medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,ac8007ff40a87df9
Classes/conditionally_edible/Peltigera praetextata/20611medium.jpg,3,20611medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,aed391710e7c865a
Classes/conditionally_edible/Peltigera praetextata/20752medium.jpeg,3,20752medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,87b17c93e51d8463
Classes/conditionally_edible/Peltigera praetextata/20730medium.jpeg,3,20730medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,add0af5208655bad
Classes/conditionally_edible/Peltigera praetextata/20739medium.jpg,3,20739medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,f58592964b32b3ac
Classes/conditionally_edible/Peltigera praetextata/20585medium.jpeg,3,20585medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,95d796a1a4de50ca
Classes/conditionally_edible/Peltigera praetextata/20605medium.jpg,3,20605medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,85e14be06d4a363f
Classes/conditionally_edible/Peltigera praetextata/20575medium.jpg,3,20575medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,e1929bb122c3e76c
Classes/conditionally_edible/Peltigera praetextata/20743medium.jpg,3,20743medium,jpg,324,500,0.648,0.162,portrait,conditionally_edible,Peltigera Praetextata,fbc19a1b155e4664
Classes/conditionally_edible/Peltigera praetextata/20831medium.jpeg,3,20831medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,b0d5ea4c523b1f31
Classes/conditionally_edible/Peltigera praetextata/20806medium.jpeg,3,20806medium,jpeg,450,500,0.9,0.225,portrait,conditionally_edible,Peltigera Praetextata,933c6fcf4a42c8e4
Classes/conditionally_edible/Peltigera praetextata/20783medium.jpeg,3,20783medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,e485e4cae5e64e45
Classes/conditionally_edible/Peltigera praetextata/20563medium.jpeg,3,20563medium,jpeg,225,500,0.45,0.1125,portrait,conditionally_edible,Peltigera Praetextata,aaa867d328f448be
Classes/conditionally_edible/Peltigera praetextata/20674medium.jpg,3,20674medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,fec3804cbec4f322
Classes/conditionally_edible/Peltigera praetextata/20554medium.jpeg,3,20554medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,b6c189e764db401f
Classes/conditionally_edible/Peltigera praetextata/20580medium.jpeg,3,20580medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,fcc2c2e1cb85b585
Classes/conditionally_edible/Peltigera praetextata/20643medium.jpeg,3,20643medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Peltigera Praetextata,c0953d6cc0cbbbe1
Classes/conditionally_edible/Peltigera praetextata/20641medium.jpg,3,20641medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,99d026a7b5d24a67
Classes/conditionally_edible/Peltigera praetextata/20757medium.jpeg,3,20757medium,jpeg,230,500,0.46,0.115,portrait,conditionally_edible,Peltigera Praetextata,a89a99f212f6b4e2
Classes/conditionally_edible/Peltigera praetextata/20707medium.jpg,3,20707medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,ccd81c1fc1f1614f
Classes/conditionally_edible/Peltigera praetextata/20760medium.jpeg,3,20760medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,a9be7f03d1449f20
Classes/conditionally_edible/Peltigera praetextata/20616medium.jpeg,3,20616medium,jpeg,281,500,0.562,0.1405,portrait,conditionally_edible,Peltigera Praetextata,fb107b46371a9293
Classes/conditionally_edible/Peltigera praetextata/20582medium.jpg,3,20582medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,f49787d0cfc15330
Classes/conditionally_edible/Peltigera praetextata/20702medium.jpeg,3,20702medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,c78570565ccbcd29
Classes/conditionally_edible/Peltigera praetextata/20713medium.jpeg,3,20713medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,80e0c35d09cdefba
Classes/conditionally_edible/Peltigera praetextata/20724medium.jpeg,3,20724medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,c9850fe549e9d02f
Classes/conditionally_edible/Peltigera praetextata/20771medium.jpeg,3,20771medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,f75849a5623c72a9
Classes/conditionally_edible/Peltigera praetextata/20751medium.jpg,3,20751medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,aef6bea441553609
Classes/conditionally_edible/Peltigera praetextata/20652medium.jpeg,3,20652medium,jpeg,500,341,1.466275659824047,0.1705,landscape,conditionally_edible,Peltigera Praetextata,f5ea22fd20e2709a
Classes/conditionally_edible/Peltigera praetextata/20573medium.jpg,3,20573medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,f6700fc9b40f4a3a
Classes/conditionally_edible/Peltigera praetextata/20679medium.jpg,3,20679medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,bb27b467d027ca60
Classes/conditionally_edible/Peltigera praetextata/20812medium.jpg,3,20812medium,jpg,500,281,1.7793594306049825,0.1405,landscape,conditionally_edible,Peltigera Praetextata,b45556e31e6a562a
Classes/conditionally_edible/Peltigera praetextata/20591medium.jpeg,3,20591medium,jpeg,500,344,1.4534883720930232,0.172,landscape,conditionally_edible,Peltigera Praetextata,a3bd2f5ad0b48866
Classes/conditionally_edible/Peltigera praetextata/20833medium.jpg,3,20833medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,ad179a796365168a
Classes/conditionally_edible/Peltigera praetextata/20827medium.jpg,3,20827medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,c1e39bccccc6c4b1
Classes/conditionally_edible/Peltigera praetextata/20770medium.jpg,3,20770medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,d1f2216167db1e15
Classes/conditionally_edible/Peltigera praetextata/20817medium.jpeg,3,20817medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,98e966eb2732156c
Classes/conditionally_edible/Peltigera praetextata/20820medium.jpeg,3,20820medium,jpeg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,dbde285746492acc
Classes/conditionally_edible/Peltigera praetextata/20681medium.jpeg,3,20681medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,9d7927e66096c269
Classes/conditionally_edible/Peltigera praetextata/20795medium.jpeg,3,20795medium,jpeg,500,281,1.7793594306049825,0.1405,landscape,conditionally_edible,Peltigera Praetextata,baa2569c6e368963
Classes/conditionally_edible/Peltigera praetextata/20810medium.jpeg,3,20810medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,c8c534dc722a73da
Classes/conditionally_edible/Peltigera praetextata/20646medium.jpg,3,20646medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,8cea2ee62a81f719
Classes/conditionally_edible/Peltigera praetextata/20700medium.jpg,3,20700medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,f4957687dc2d9830
Classes/conditionally_edible/Peltigera praetextata/20839medium.jpg,3,20839medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,d7662db1c88b9e0c
Classes/conditionally_edible/Peltigera praetextata/20714medium.jpg,3,20714medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,aed2d4a54236332f
Classes/conditionally_edible/Peltigera praetextata/20735medium.jpg,3,20735medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,86d534a65b599b70
Classes/conditionally_edible/Peltigera praetextata/20789medium.jpeg,3,20789medium,jpeg,500,333,1.5015015015015014,0.1665,landscape,conditionally_edible,Peltigera Praetextata,a30d1e7db0f09c27
Classes/conditionally_edible/Peltigera praetextata/20673medium.jpg,3,20673medium,jpg,375,500,0.75,0.1875,portrait,conditionally_edible,Peltigera Praetextata,fcd5e4c0b1055657
Classes/conditionally_edible/Peltigera praetextata/20786medium.jpg,3,20786medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,fdc08589ad5526ab
Classes/conditionally_edible/Peltigera praetextata/20596medium.jpeg,3,20596medium,jpeg,479,500,0.958,0.2395,portrait,conditionally_edible,Peltigera Praetextata,8478463ed9cc33ec
Classes/conditionally_edible/Peltigera praetextata/20579medium.jpg,3,20579medium,jpg,281,500,0.562,0.1405,portrait,conditionally_edible,Peltigera Praetextata,f68e5eb103dc1358
Classes/conditionally_edible/Peltigera praetextata/20792medium.jpg,3,20792medium,jpg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,d9f8194b6a870c3d
Classes/conditionally_edible/Peltigera praetextata/20723medium.jpeg,3,20723medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,c18939da33512dbe
Classes/conditionally_edible/Peltigera praetextata/20662medium.jpeg,3,20662medium,jpeg,500,375,1.3333333333333333,0.1875,landscape,conditionally_edible,Peltigera Praetextata,96bf13304d7d434a
