file_path,depth,file_name,file_ext,width,height,aspect_ratio,class,species
Classes/conditionally_edible/orange_grisette/14.png,3,14,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/12.png,3,12,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/13.png,3,13,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/11.png,3,11,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/10.png,3,10,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/4.png,3,4,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/5.png,3,5,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/7.png,3,7,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/6.png,3,6,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/2.png,3,2,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/3.png,3,3,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/1.png,3,1,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/orange_grisette/0.png,3,0,png,512,512,1.0,conditionally_edible,orange_grisette
Classes/conditionally_edible/devils_bolete/4.png,3,4,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/5.png,3,5,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/7.png,3,7,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/6.png,3,6,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/2.png,3,2,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/3.png,3,3,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/1.png,3,1,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/devils_bolete/0.png,3,0,png,512,512,1.0,conditionally_edible,devils_bolete
Classes/conditionally_edible/Peltigera praetextata/20590medium.jpg,3,20590medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20559medium.jpg,3,20559medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20594medium.jpeg,3,20594medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20635medium.jpeg,3,20635medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20602medium.jpeg,3,20602medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20721medium.jpeg,3,20721medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20584medium.jpg,3,20584medium,jpg,281,500,0.562,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20657medium.jpeg,3,20657medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20660medium.jpeg,3,20660medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20774medium.jpeg,3,20774medium,jpeg,500,500,1.0,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20797medium.jpeg,3,20797medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20825medium.jpeg,3,20825medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20588medium.jpeg,3,20588medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20672medium.jpg,3,20672medium,jpg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20577medium.jpeg,3,20577medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20734medium.jpg,3,20734medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20819medium.jpg,3,20819medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20629medium.jpeg,3,20629medium,jpeg,500,385,1.2987012987012987,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20787medium.jpg,3,20787medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20578medium.jpg,3,20578medium,jpg,376,500,0.752,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20768medium.jpeg,3,20768medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20718medium.jpg,3,20718medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20697medium.jpg,3,20697medium,jpg,500,335,1.492537313432836,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20638medium.jpeg,3,20638medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20624medium.jpg,3,20624medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20566medium.jpeg,3,20566medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20589medium.jpg,3,20589medium,jpg,500,426,1.1737089201877935,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20599medium.jpeg,3,20599medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20630medium.jpg,3,20630medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20803medium.jpeg,3,20803medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20683medium.jpg,3,20683medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20611medium.jpg,3,20611medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20752medium.jpeg,3,20752medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20730medium.jpeg,3,20730medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20739medium.jpg,3,20739medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20585medium.jpeg,3,20585medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20605medium.jpg,3,20605medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20575medium.jpg,3,20575medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20743medium.jpg,3,20743medium,jpg,324,500,0.648,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20831medium.jpeg,3,20831medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20806medium.jpeg,3,20806medium,jpeg,450,500,0.9,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20783medium.jpeg,3,20783medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20563medium.jpeg,3,20563medium,jpeg,225,500,0.45,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20674medium.jpg,3,20674medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20554medium.jpeg,3,20554medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20580medium.jpeg,3,20580medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20643medium.jpeg,3,20643medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20641medium.jpg,3,20641medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20757medium.jpeg,3,20757medium,jpeg,230,500,0.46,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20707medium.jpg,3,20707medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20760medium.jpeg,3,20760medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20616medium.jpeg,3,20616medium,jpeg,281,500,0.562,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20582medium.jpg,3,20582medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20702medium.jpeg,3,20702medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20713medium.jpeg,3,20713medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20724medium.jpeg,3,20724medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20771medium.jpeg,3,20771medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20751medium.jpg,3,20751medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20652medium.jpeg,3,20652medium,jpeg,500,341,1.466275659824047,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20573medium.jpg,3,20573medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20679medium.jpg,3,20679medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20812medium.jpg,3,20812medium,jpg,500,281,1.7793594306049823,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20591medium.jpeg,3,20591medium,jpeg,500,344,1.4534883720930232,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20833medium.jpg,3,20833medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20827medium.jpg,3,20827medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20770medium.jpg,3,20770medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20817medium.jpeg,3,20817medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20820medium.jpeg,3,20820medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20681medium.jpeg,3,20681medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20795medium.jpeg,3,20795medium,jpeg,500,281,1.7793594306049823,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20810medium.jpeg,3,20810medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20646medium.jpg,3,20646medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20700medium.jpg,3,20700medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20839medium.jpg,3,20839medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20714medium.jpg,3,20714medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20735medium.jpg,3,20735medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20789medium.jpeg,3,20789medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20673medium.jpg,3,20673medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20786medium.jpg,3,20786medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20596medium.jpeg,3,20596medium,jpeg,479,500,0.958,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20579medium.jpg,3,20579medium,jpg,281,500,0.562,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20792medium.jpg,3,20792medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20723medium.jpeg,3,20723medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20662medium.jpeg,3,20662medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20655medium.jpeg,3,20655medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20776medium.jpeg,3,20776medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20741medium.jpeg,3,20741medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20750medium.jpeg,3,20750medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20777medium.jpg,3,20777medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20644medium.jpeg,3,20644medium,jpeg,500,368,1.358695652173913,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20732medium.jpeg,3,20732medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20682medium.jpg,3,20682medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20705medium.jpeg,3,20705medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20626medium.jpeg,3,20626medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20587medium.jpeg,3,20587medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20719medium.jpg,3,20719medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20834medium.jpg,3,20834medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20798medium.jpeg,3,20798medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20625medium.jpg,3,20625medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20658medium.jpeg,3,20658medium,jpeg,333,500,0.666,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20738medium.jpg,3,20738medium,jpg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20574medium.jpg,3,20574medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20604medium.jpg,3,20604medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20553medium.jpeg,3,20553medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20610medium.jpg,3,20610medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20560medium.jpg,3,20560medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20836medium.jpeg,3,20836medium,jpeg,500,281,1.7793594306049823,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20801medium.jpeg,3,20801medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20784medium.jpeg,3,20784medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20690medium.jpeg,3,20690medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20818medium.jpeg,3,20818medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20676medium.jpeg,3,20676medium,jpeg,500,471,1.0615711252653928,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20762medium.jpeg,3,20762medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20661medium.jpg,3,20661medium,jpg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20755medium.jpeg,3,20755medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20614medium.jpeg,3,20614medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20623medium.jpeg,3,20623medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20737medium.jpeg,3,20737medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20804medium.jpeg,3,20804medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20706medium.jpg,3,20706medium,jpg,281,500,0.562,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20689medium.jpg,3,20689medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20640medium.jpg,3,20640medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20695medium.jpeg,3,20695medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20781medium.jpeg,3,20781medium,jpeg,500,333,1.5015015015015014,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20749medium.jpeg,3,20749medium,jpeg,333,500,0.666,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20556medium.jpeg,3,20556medium,jpeg,500,338,1.4792899408284024,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20561medium.jpeg,3,20561medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20712medium.jpg,3,20712medium,jpg,500,327,1.529051987767584,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20608medium.jpeg,3,20608medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20619medium.jpeg,3,20619medium,jpeg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20572medium.jpg,3,20572medium,jpg,500,375,1.3333333333333333,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20813medium.jpg,3,20813medium,jpg,500,320,1.5625,conditionally_edible,Peltigera praetextata
Classes/conditionally_edible/Peltigera praetextata/20758medium.jpeg,3,20758medium,jpeg,375,500,0.75,conditionally_edible,Peltigera praetextata
